Actual_2025,Predicted_2025,Residual,Absolute_Error,Percentage_Error
5.4,5.409114492314084,-0.00911449231408401,0.00911449231408401,0.16878689470525945
6.0,5.956529833112522,0.04347016688747818,0.04347016688747818,0.7245027814579696
4.5,4.491236287583292,0.008763712416707925,0.008763712416707925,0.19474916481573165
6.1,5.889704857547043,0.21029514245295644,0.21029514245295644,3.4474613516878105
6.3,6.342994377665935,-0.04299437766593517,0.04299437766593517,0.6824504391418281
5.8,5.77040644513045,0.02959355486954962,0.02959355486954962,0.5102337046474072
4.0,4.034666410455334,-0.03466641045533425,0.03466641045533425,0.8666602613833563
5.9,5.927449549182452,-0.02744954918245135,0.02744954918245135,0.4652465963127347
6.1,6.11655915783809,-0.016559157838090144,0.016559157838090144,0.27146160390311713
5.5,5.492671521249515,0.0073284787504848126,0.0073284787504848126,0.13324506819063295
5.3,5.332210462656815,-0.03221046265681515,0.03221046265681515,0.6077445784304746
6.1,6.027456031776205,0.07254396822379494,0.07254396822379494,1.18924538071795
5.3,5.2965010013563765,0.0034989986436233522,0.0034989986436233522,0.06601884233251609
6.0,5.9405195579878685,0.05948044201213154,0.05948044201213154,0.9913407002021923
5.2,5.141736956855151,0.05826304314484876,0.05826304314484876,1.1204431374009376
5.2,5.186406241808393,0.013593758191607463,0.013593758191607463,0.261418426761682
7.7,7.781086094066622,-0.08108609406662204,0.08108609406662204,1.053066156709377
5.4,5.4956619077036795,-0.0956619077036791,0.0956619077036791,1.7715168093273905
6.2,6.174735694921974,0.025264305078025906,0.025264305078025906,0.407488791581063
5.8,5.87043749153364,-0.07043749153364054,0.07043749153364054,1.214439509200699
4.9,4.9169737314695325,-0.016973731469532183,0.016973731469532183,0.3464026830516772
7.5,7.532141793383776,-0.03214179338377576,0.03214179338377576,0.42855724511701015
5.9,5.901553121250081,-0.001553121250080558,0.001553121250080558,0.026324088984416235
5.1,5.123101400719623,-0.0231014007196233,0.0231014007196233,0.4529686415612412
4.8,4.961420298652365,-0.16142029865236474,0.16142029865236474,3.362922888590932
5.0,4.976412817833668,0.02358718216633182,0.02358718216633182,0.4717436433266364
4.9,5.019667023559457,-0.11966702355945635,0.11966702355945635,2.442184154274619
5.7,5.77338161569194,-0.07338161569193957,0.07338161569193957,1.2873967665252557
4.7,4.729962463617618,-0.029962463617617452,0.029962463617617452,0.6374992259067543
4.7,4.833672164406632,-0.1336721644066321,0.1336721644066321,2.8440886043964273
5.9,5.952799733582459,-0.05279973358245904,0.05279973358245904,0.8949107386857464
5.3,5.274303265527981,0.025696734472019145,0.025696734472019145,0.48484404664187064
5.3,5.242735735805122,0.05726426419487751,0.05726426419487751,1.080457814997689
5.8,5.720530155648863,0.07946984435113702,0.07946984435113702,1.3701697301920177
5.4,5.411797181487285,-0.01179718148728437,0.01179718148728437,0.2184663238385994
5.1,5.130294970463599,-0.030294970463599746,0.030294970463599746,0.5940190286980342
5.4,5.4713553206202015,-0.07135532062020111,0.07135532062020111,1.3213948263000204
5.2,5.204573297659956,-0.004573297659955955,0.004573297659955955,0.0879480319222299
5.3,5.272954330228096,0.027045669771903924,0.027045669771903924,0.510295656073659
5.2,5.204393231873586,-0.004393231873585535,0.004393231873585535,0.08448522833818337
5.7,5.736036743557037,-0.036036743557036566,0.036036743557036566,0.6322235711760801
6.2,6.153906353363773,0.04609364663622717,0.04609364663622717,0.743445913487535
5.9,5.8312550288693625,0.06874497113063782,0.06874497113063782,1.1651690022142003
5.5,5.4210351147139235,0.07896488528607648,0.07896488528607648,1.4357251870195724
5.1,4.978803399160955,0.1211966008390446,0.1211966008390446,2.3764039380204824
5.1,5.220953261359571,-0.1209532613595714,0.1209532613595714,2.371632575677871
6.6,6.558396379328571,0.04160362067142831,0.04160362067142831,0.6303578889610351
6.4,6.372711209929831,0.02728879007016971,0.02728879007016971,0.42638734484640173
5.0,5.061019874914357,-0.0610198749143569,0.0610198749143569,1.220397498287138
4.9,4.9415754953649795,-0.041575495364979176,0.041575495364979176,0.8484794972444729
4.8,4.766009225127868,0.03399077487213198,0.03399077487213198,0.7081411431694162
5.2,5.179680063020694,0.02031993697930634,0.02031993697930634,0.39076801883281426
5.5,5.585059269476787,-0.08505926947678688,0.08505926947678688,1.5465321723052161
4.4,4.500722967712223,-0.10072296771222256,0.10072296771222256,2.289158357095967
5.6,5.442017147854082,0.1579828521459179,0.1579828521459179,2.821122359748534
5.9,5.986882812381662,-0.08688281238166162,0.08688281238166162,1.4725900403671461
5.6,5.615354172691207,-0.015354172691207424,0.015354172691207424,0.2741816552001326
4.0,4.077774716438557,-0.07777471643855716,0.07777471643855716,1.944367910963929
5.7,5.760893980594668,-0.060893980594667774,0.060893980594667774,1.0683154490292592
6.0,5.961266993580975,0.038733006419024996,0.038733006419024996,0.6455501069837499
5.2,5.221118285694363,-0.021118285694362804,0.021118285694362804,0.4061208787377462
5.0,5.0400251305568275,-0.04002513055682755,0.04002513055682755,0.8005026111365509
5.8,5.721814216641745,0.0781857833582551,0.0781857833582551,1.3480307475561224
5.0,5.123481229452908,-0.12348122945290818,0.12348122945290818,2.4696245890581636
4.8,4.824723821762378,-0.024723821762377973,0.024723821762377973,0.5150796200495411
5.9,5.931948938492433,-0.031948938492432966,0.031948938492432966,0.541507432075135
5.1,5.0760728146136564,0.023927185386343197,0.023927185386343197,0.46916049777143526
5.0,5.01993124072815,-0.01993124072815,0.01993124072815,0.3986248145630001
5.1,5.076380160443962,0.02361983955603808,0.02361983955603808,0.46313410894192314
7.5,7.259270141966688,0.24072985803331193,0.24072985803331193,3.2097314404441595
4.4,4.468389110847446,-0.0683891108474457,0.0683891108474457,1.554297973805584
5.5,5.56198627625373,-0.06198627625373021,0.06198627625373021,1.1270232046132767
9.3,9.659180432046924,-0.35918043204692296,0.35918043204692296,3.862155183300246
21.0,20.977479855493023,0.022520144506977147,0.022520144506977147,0.10723878336655783
15.8,15.719223347573273,0.08077665242672794,0.08077665242672794,0.5112446356122021
16.0,16.070629047331515,-0.07062904733151498,0.07062904733151498,0.44143154582196864
19.9,19.893301242373113,0.006698757626885765,0.006698757626885765,0.03366209862756666
17.4,17.25333429651564,0.14666570348435926,0.14666570348435926,0.8429063418641337
12.8,12.728071181324617,0.07192881867538325,0.07192881867538325,0.5619438959014317
15.8,15.835602736349626,-0.03560273634962563,0.03560273634962563,0.22533377436471919
16.2,16.227483483375998,-0.02748348337599893,0.02748348337599893,0.16965113195061068
14.7,14.691486485526845,0.008513514473154515,0.008513514473154515,0.057915064443228
15.0,15.044836758826685,-0.04483675882668514,0.04483675882668514,0.29891172551123424
15.0,15.044932459671038,-0.044932459671038316,0.044932459671038316,0.29954973114025546
18.5,18.531205857153658,-0.0312058571536582,0.0312058571536582,0.16868030893869296
15.6,15.535618164689811,0.06438183531018815,0.06438183531018815,0.4127040725012061
15.6,15.535747419090992,0.06425258090900776,0.06425258090900776,0.4118755186474856
14.6,14.475665880451043,0.12433411954895668,0.12433411954895668,0.8516035585544979
16.9,16.837964607940577,0.06203539205942121,0.06203539205942121,0.3670733257953918
14.3,14.340736332844658,-0.0407363328446575,0.0407363328446575,0.28486946045215034
15.4,15.319244786117991,0.0807552138820089,0.0807552138820089,0.5243845057273305
16.0,15.97010647787075,0.02989352212924956,0.02989352212924956,0.18683451330780976
15.4,15.26839306562907,0.13160693437093052,0.13160693437093052,0.8545904829281202
16.0,15.970299143644246,0.029700856355754368,0.029700856355754368,0.1856303522234648
16.6,16.39436384218989,0.2056361578101118,0.2056361578101118,1.2387720350006732
16.8,16.80867085575108,-0.008670855751081064,0.008670855751081064,0.05161223661357776
16.0,16.045565468342133,-0.04556546834213293,0.04556546834213293,0.2847841771383308
15.0,14.889436844837387,0.1105631551626125,0.1105631551626125,0.7370877010840834
15.3,15.281749976929067,0.018250023070933707,0.018250023070933707,0.11928119654205037
17.9,17.951394024559804,-0.05139402455980502,0.05139402455980502,0.2871174556413688
20.1,19.97083266353377,0.12916733646623157,0.12916733646623157,0.6426235645086148
14.2,14.146336465765014,0.05366353423498538,0.05366353423498538,0.37791221292243227
15.1,15.26006163656355,-0.160061636563551,0.160061636563551,1.060010838169212
13.8,13.946831611250712,-0.1468316112507111,0.1468316112507111,1.0639971829761672
18.2,18.249258628014204,-0.04925862801420422,0.04925862801420422,0.2706518022758474
13.3,13.06859959366018,0.23140040633982117,0.23140040633982117,1.7398526792467757
12.9,12.92682493724087,-0.026824937240869318,0.026824937240869318,0.2079452499292195
14.3,14.649991207237981,-0.3499912072379807,0.3499912072379807,2.4474909597061587
16.5,16.53076542122556,-0.03076542122555992,0.03076542122555992,0.1864570983367268
16.9,17.243058329274334,-0.343058329274335,0.343058329274335,2.0299309424516863
17.3,17.15985471231305,0.140145287686952,0.140145287686952,0.8100883681326705
18.4,18.333696306282157,0.06630369371784184,0.06630369371784184,0.36034616151001003
18.3,18.403221108996867,-0.1032211089968662,0.1032211089968662,0.5640497759391596
14.5,14.553529794067806,-0.053529794067806336,0.053529794067806336,0.3691709935710782
14.7,14.723991874448545,-0.023991874448546113,0.023991874448546113,0.16321003026221848
15.3,15.192572097197669,0.10742790280233194,0.10742790280233194,0.702143155570797
14.9,14.827481321809385,0.0725186781906153,0.0725186781906153,0.48670253819204906
16.9,16.922844008842034,-0.022844008842035635,0.022844008842035635,0.1351716499528736
14.4,14.377516601555715,0.02248339844428493,0.02248339844428493,0.15613471141864535
14.6,14.732418566676078,-0.132418566676078,0.132418566676078,0.9069764840827259
22.2,22.04007848197675,0.15992151802324983,0.15992151802324983,0.7203671983029272
21.6,21.59315511997177,0.006844880028232581,0.006844880028232581,0.03168925938996565
18.1,18.048397904655445,0.051602095344556176,0.051602095344556176,0.2850944494174374
17.6,17.71528670709278,-0.11528670709277833,0.11528670709277833,0.655038108481695
21.7,21.566580806095054,0.1334191939049454,0.1334191939049454,0.6148349949536654
18.7,18.59155637845864,0.10844362154135823,0.10844362154135823,0.5799124146596697
14.7,14.764239086532267,-0.06423908653226817,0.06423908653226817,0.43700058865488556
17.2,17.206602072157317,-0.006602072157317451,0.006602072157317451,0.03838414044952007
17.8,18.00654695518962,-0.2065469551896193,0.2065469551896193,1.1603761527506702
16.1,16.034763153859927,0.06523684614007408,0.06523684614007408,0.40519780211226136
16.8,16.79003647886043,0.00996352113957144,0.00996352113957144,0.059306673449830004
16.8,16.790132179704784,0.00986782029521649,0.00986782029521649,0.058737025566764814
19.5,19.527742032759292,-0.0277420327592921,0.0277420327592921,0.1422668346630364
17.3,17.35163102017416,-0.05163102017415966,0.05163102017415966,0.29844520331884195
17.3,17.35175899407387,-0.05175899407386808,0.05175899407386808,0.2991849368431681
16.9,16.916787705689835,-0.01678770568983623,0.01678770568983623,0.09933553662624989
17.9,17.856944717642726,0.04305528235727252,0.04305528235727252,0.2405323036719135
16.1,16.1229558826833,-0.022955882683298512,0.022955882683298512,0.14258312225651248
17.0,16.976059336976952,0.023940663023047648,0.023940663023047648,0.14082742954733912
17.7,17.6131923063328,0.08680769366720043,0.08680769366720043,0.4904389472723188
17.2,17.263916722358623,-0.06391672235862345,0.06391672235862345,0.37160885092222934
17.7,17.61578236144272,0.0842176385572806,0.0842176385572806,0.47580586755525767
18.0,17.93454740144074,0.06545259855926133,0.06545259855926133,0.3636255475514519
18.4,18.380783969232922,0.01921603076707612,0.01921603076707612,0.10443494982106587
19.0,18.980266599808367,0.019733400191633166,0.019733400191633166,0.10386000100859562
17.4,17.20597303089086,0.19402696910913875,0.19402696910913875,1.1150975236157399
17.4,17.314115054759846,0.08588494524015289,0.08588494524015289,0.4935916393112236
19.2,19.084256064459176,0.11574393554082363,0.11574393554082363,0.6028329976084564
20.7,20.782286238241483,-0.08228623824148329,0.08228623824148329,0.39751805913760047
16.2,16.141328632816254,0.058671367183745105,0.058671367183745105,0.3621689332329945
16.2,16.23962127794516,-0.03962127794516235,0.03962127794516235,0.24457578978495276
16.5,16.54480016282742,-0.044800162827421275,0.044800162827421275,0.27151613834800775
19.1,19.215193940382974,-0.11519394038297293,0.11519394038297293,0.6031096355129473
16.1,16.150441351811793,-0.050441351811791435,0.050441351811791435,0.31330032181236916
13.8,13.618739438394973,0.18126056160502735,0.18126056160502735,1.3134823304712127
15.9,15.997214734976206,-0.09721473497620536,0.09721473497620536,0.6114134275233042
18.2,18.358036388177254,-0.15803638817725485,0.15803638817725485,0.86833180317173
18.1,18.317784868262578,-0.21778486826257648,0.21778486826257648,1.2032313163678259
19.9,19.805427567785173,0.09457243221482514,0.09457243221482514,0.4752383528383173
19.3,19.30053550608836,-0.000535506088358062,0.000535506088358062,0.002774642944860425
19.1,18.95538470714103,0.14461529285897257,0.14461529285897257,0.7571481301516888
16.2,16.20976007839009,-0.009760078390090854,0.009760078390090854,0.06024739746969663
16.8,16.745513560560667,0.05448643943933362,0.05448643943933362,0.3243240442817477
17.4,17.2689009086346,0.13109909136539954,0.13109909136539954,0.7534430538241353
16.5,16.405680245358646,0.09431975464135434,0.09431975464135434,0.5716348766142687
18.0,18.16768384707168,-0.16768384707167883,0.16768384707167883,0.9315769281759935
15.9,15.81001762806681,0.08998237193319092,0.08998237193319092,0.5659268675043454
16.0,16.069398081940356,-0.06939808194035635,0.06939808194035635,0.4337380121272272
23.2,23.23333591561653,-0.03333591561652938,0.03333591561652938,0.14368929145055767
16.6,16.39188735013682,0.2081126498631818,0.2081126498631818,1.253690661826396
21.3,21.488261545945,-0.1882615459450001,0.1882615459450001,0.8838570232159628
16.9,16.90920178360801,-0.009201783608013159,0.009201783608013159,0.0544484237160542
16.8,16.81900878218901,-0.019008782189008144,0.019008782189008144,0.11314751302981038
20.8,20.947893555558586,-0.14789355555858563,0.14789355555858563,0.711026709416277
18.0,17.814947556737906,0.18505244326209436,0.18505244326209436,1.0280691292338575
13.7,13.623175782069202,0.07682421793079719,0.07682421793079719,0.5607607148233371
17.0,16.727179060001482,0.27282093999851753,0.27282093999851753,1.6048290588148089
16.5,16.525172065311523,-0.02517206531152283,0.02517206531152283,0.15255797158498682
17.0,17.197161139455837,-0.19716113945583658,0.19716113945583658,1.1597714085637445
15.4,15.299481414633586,0.10051858536641411,0.10051858536641411,0.6527180867948968
15.9,15.850747651065955,0.04925234893404529,0.04925234893404529,0.3097632008430521
15.9,15.962855626435474,-0.06285562643547316,0.06285562643547316,0.39531840525454814
19.0,19.00020692375704,-0.00020692375704101096,0.00020692375704101096,0.001089072405479005
16.4,16.262600480544222,0.13739951945577644,0.13739951945577644,0.8378019479010759
16.4,16.37782081899789,0.022179181002108805,0.022179181002108805,0.13523890854944395
15.7,15.673134242576293,0.026865757423706782,0.026865757423706782,0.17111947403634895
17.4,17.329278960268674,0.07072103973132471,0.07072103973132471,0.40644275707657884
15.2,15.220784128958076,-0.02078412895807702,0.02078412895807702,0.1367376905136646
16.2,15.946512300822299,0.2534876991777004,0.2534876991777004,1.5647388838129657
16.8,16.70096752443289,0.09903247556711037,0.09903247556711037,0.5894790212327997
16.3,16.16727534417044,0.13272465582955917,0.13272465582955917,0.8142616922058844
16.8,16.7011589261216,0.09884107387840046,0.09884107387840046,0.5883397254666695
17.3,17.307651833537264,-0.007651833537263286,0.007651833537263286,0.04423025166048142
17.6,17.591434378476684,0.00856562152331719,0.00856562152331719,0.04866830410975676
17.9,17.79535458871282,0.10464541128717997,0.10464541128717997,0.5846112362412289
17.4,17.12982734633289,0.2701726536671103,0.2701726536671103,1.5527164003856915
16.2,16.11599550652697,0.08400449347302796,0.08400449347302796,0.5185462560063455
16.3,16.24918726758505,0.050812732414950545,0.050812732414950545,0.3117345546929481
18.5,18.362699095997378,0.13730090400262185,0.13730090400262185,0.7421670486628208
20.4,20.473170297052754,-0.07317029705275502,0.07317029705275502,0.3586779267291913
15.2,15.10208767650741,0.09791232349259005,0.09791232349259005,0.6441600229775661
15.6,15.69859124276463,-0.0985912427646305,0.0985912427646305,0.6319951459271185
15.0,15.184653940926529,-0.18465394092652865,0.18465394092652865,1.2310262728435244
18.6,18.871420326478123,-0.27142032647812186,0.27142032647812186,1.4592490670866767
14.6,14.459013363712204,0.14098663628779562,0.14098663628779562,0.9656618923821618
13.4,13.42694122985902,-0.0269412298590197,0.0269412298590197,0.20105395417178878
15.1,15.331245633202085,-0.2312456332020858,0.2312456332020858,1.5314280344508995
17.3,17.437388726143467,-0.13738872614346676,0.13738872614346676,0.7941544863784206
17.5,17.521729604409195,-0.021729604409195247,0.021729604409195247,0.12416916805254427
18.7,18.585662056561645,0.11433794343835402,0.11433794343835402,0.6114328526115188
18.8,18.69418491133969,0.10581508866031086,0.10581508866031086,0.5628462162782493
18.7,18.517832097934985,0.18216790206501443,0.18216790206501443,0.9741599040909863
15.4,15.230333684734061,0.169666315265939,0.169666315265939,1.1017293199086948
15.7,15.618746005125884,0.08125399487411578,0.08125399487411578,0.5175413686249413
16.3,15.929041695750135,0.3709583042498661,0.3709583042498661,2.2758178174838406
15.6,15.791536395972951,-0.19153639597295147,0.19153639597295147,1.2277974100830222
20.5,20.245846622819727,0.2541533771802733,0.2541533771802733,1.2397725716110892
17.5,17.644230128689614,-0.14423012868961393,0.14423012868961393,0.8241721639406511
15.2,15.011454761618715,0.188545238381284,0.188545238381284,1.2404291998768686
15.3,15.239532991059129,0.06046700894087209,0.06046700894087209,0.39520920876386983
14.4,14.467401996726514,-0.06740199672651315,0.06740199672651315,0.46806942171189686
22.7,22.59302757833626,0.10697242166373755,0.10697242166373755,0.47124414829840333
16.5,16.446032099462656,0.05396790053734435,0.05396790053734435,0.32707818507481423
18.5,18.663699479234232,-0.16369947923423211,0.16369947923423211,0.8848620499147681
25.8,25.779949786551988,0.0200502134480125,0.0200502134480125,0.07771400561245155
7.0,6.960228240659939,0.03977175934006105,0.03977175934006105,0.5681679905723007
5.0,5.003378425043193,-0.0033784250431931895,0.0033784250431931895,0.06756850086386379
5.2,5.259819941506415,-0.05981994150641512,0.05981994150641512,1.150383490507983
5.9,5.824521643690867,0.07547835630913369,0.07547835630913369,1.2792941747310793
5.7,5.6918608911383926,0.008139108861607625,0.008139108861607625,0.14279138353697587
4.1,4.215402297358803,-0.11540229735880292,0.11540229735880292,2.814690179482998
5.0,5.048026305371158,-0.04802630537115782,0.04802630537115782,0.9605261074231564
5.1,5.160287420258563,-0.060287420258563706,0.060287420258563706,1.1821062795796806
4.7,4.735174568900975,-0.03517456890097481,0.03517456890097481,0.748395082999464
5.0,5.005045809382404,-0.005045809382403732,0.005045809382403732,0.10091618764807464
5.0,5.005141510226758,-0.005141510226757795,0.005141510226757795,0.10283020453515589
6.2,6.1944832282113005,0.0055167717886996925,0.0055167717886996925,0.08898019014031762
5.1,5.088286290333379,0.011713709666620886,0.011713709666620886,0.22968058169844877
5.1,5.08841643551819,0.011583564481809638,0.011583564481809638,0.22712871532960077
4.7,4.732176139908094,-0.03217613990809376,0.03217613990809376,0.6845987214488034
5.4,5.372443047673866,0.027556952326134088,0.027556952326134088,0.510313931965446
4.7,4.708868602567291,-0.008868602567290829,0.008868602567290829,0.1886936716444857
5.1,5.048103207628561,0.05189679237143885,0.05189679237143885,1.0175841641458598
5.2,5.1216493228046716,0.07835067719532862,0.07835067719532862,1.5067437922178581
5.1,5.037711092304343,0.06228890769565698,0.06228890769565698,1.221351131287392
5.2,5.121840724493379,0.07815927550662138,0.07815927550662138,1.5030629905119497
5.3,5.2034501940771785,0.09654980592282136,0.09654980592282136,1.8216944513739879
5.5,5.459824646528974,0.0401753534710263,0.0401753534710263,0.7304609722004781
5.3,5.216248962503332,0.08375103749666746,0.08375103749666746,1.580208254654103
4.7,4.7779927559348225,-0.07799275593482236,0.07799275593482236,1.6594203390387734
5.1,5.106308140519155,-0.006308140519155181,0.006308140519155181,0.1236890297873565
5.7,5.73612631251665,-0.036126312516650216,0.036126312516650216,0.6337949564324599
6.4,6.3921413603260895,0.007858639673910872,0.007858639673910872,0.12279124490485738
4.7,4.729894358250587,-0.02989435825058706,0.02989435825058706,0.6360501755444056
5.0,5.009564108350967,-0.009564108350967437,0.009564108350967437,0.19128216701934875
4.3,4.220663548435491,0.07933645156450897,0.07933645156450897,1.8450337573141622
5.7,5.6374904006390905,0.06250959936090972,0.06250959936090972,1.0966596379106968
4.3,4.485404732982377,-0.18540473298237714,0.18540473298237714,4.311737976334353
4.4,4.393370154305737,0.006629845694263281,0.006629845694263281,0.1506783112332564
4.1,4.0703461276104695,0.0296538723895301,0.0296538723895301,0.7232651802324416
5.1,5.083926357168589,0.016073642831410773,0.016073642831410773,0.3151694672825642
5.6,5.587830988557293,0.012169011442706434,0.012169011442706434,0.2173037757626149
5.4,5.349739072233393,0.05026092776660729,0.05026092776660729,0.9307579216038386
6.5,6.477873584186304,0.022126415813695566,0.022126415813695566,0.34040639713377796
5.9,5.864835410212125,0.0351645897878754,0.0351645897878754,0.5960099964046678
4.5,4.602978457580831,-0.10297845758083124,0.10297845758083124,2.2884101684629163
5.0,4.994924699980166,0.005075300019833584,0.005075300019833584,0.10150600039667168
5.0,4.949839459709947,0.05016054029005268,0.05016054029005268,1.0032108058010536
4.9,4.876103577625414,0.023896422374586557,0.023896422374586557,0.4876820892772766
5.5,5.467801221340609,0.03219877865939136,0.03219877865939136,0.585432339261661
4.6,4.655953624892952,-0.05595362489295219,0.05595362489295219,1.216383149846787
4.6,4.604549303324524,-0.004549303324524523,0.004549303324524523,0.09889789835922877
7.4,7.363774266287387,0.036225733712613284,0.036225733712613284,0.48953694206234166
