version,1.6.0
info,balls_per_over,6
info,team,Kenya
info,team,Tanzania
info,gender,male
info,season,2018
info,date,2018/07/13
info,event,ICC World Twenty20 Africa Region Qualifier B
info,match_number,9
info,venue,Gahanga International Cricket Stadium. Rwanda
info,city,
info,toss_winner,Kenya
info,toss_decision,bat
info,player_of_match,AA Obanda
info,umpire,S George
info,umpire,C Thorburn
info,reserve_umpire,IO Oyieko
info,match_referee,D Govindjee
info,winner,Kenya
info,winner_runs,56
info,player,Kenya,DM Gondaria
info,player,Kenya,AA Obanda
info,player,Kenya,RR Patel
info,player,Kenya,RN Patel
info,player,Kenya,SO Ngoche
info,player,Kenya,Gurdeep Singh
info,player,Kenya,P Kerai
info,player,Kenya,EB Ringera
ball,1,10.4,Kenya,AA Obanda,DM Gondaria,KN Mussa,1,0,,,,,,"",""
ball,1,10.5,Kenya,DM Gondaria,AA Obanda,KN Mussa,4,0,,,,,,"",""
ball,1,10.6,Kenya,DM Gondaria,AA Obanda,KN Mussa,1,0,,,,,,"",""
ball,1,11.1,Kenya,DM Gondaria,AA Obanda,ZR Jaboneke,1,0,,,,,,"",""
ball,1,11.2,Kenya,AA Obanda,DM Gondaria,ZR Jaboneke,0,0,,,,,,"",""
ball,1,11.3,Kenya,AA Obanda,DM Gondaria,ZR Jaboneke,4,0,,,,,,"",""
ball,1,11.4,Kenya,AA Obanda,DM Gondaria,ZR Jaboneke,2,0,,,,,,"",""
ball,1,11.5,Kenya,AA Obanda,DM Gondaria,ZR Jaboneke,0,0,,,,,,"",""
ball,1,11.6,Kenya,AA Obanda,DM Gondaria,ZR Jaboneke,0,0,,,,,,"",""
ball,1,12.1,Kenya,DM Gondaria,AA Obanda,KN Mussa,0,0,,,,,,"",""
ball,1,12.2,Kenya,DM Gondaria,AA Obanda,KN Mussa,4,0,,,,,,"",""
ball,1,12.3,Kenya,DM Gondaria,AA Obanda,KN Mussa,1,0,,,,,,"",""
ball,1,12.4,Kenya,AA Obanda,DM Gondaria,KN Mussa,1,0,,,,,,"",""
ball,1,12.5,Kenya,DM Gondaria,AA Obanda,KN Mussa,2,0,,,,,,"",""
ball,1,12.6,Kenya,DM Gondaria,AA Obanda,KN Mussa,0,0,,,,,,caught,DM Gondaria
ball,1,13.1,Kenya,AA Obanda,RR Patel,H Ramaiya,1,0,,,,,,"",""
ball,1,13.2,Kenya,RR Patel,AA Obanda,H Ramaiya,1,0,,,,,,"",""
ball,1,13.3,Kenya,AA Obanda,RR Patel,H Ramaiya,4,0,,,,,,"",""
ball,1,13.4,Kenya,AA Obanda,RR Patel,H Ramaiya,1,0,,,,,,"",""
ball,1,13.5,Kenya,RR Patel,AA Obanda,H Ramaiya,4,0,,,,,,"",""
ball,1,13.6,Kenya,RR Patel,AA Obanda,H Ramaiya,4,0,,,,,,"",""
ball,1,14.1,Kenya,AA Obanda,RR Patel,KN Mussa,6,0,,,,,,"",""
ball,1,14.2,Kenya,AA Obanda,RR Patel,KN Mussa,6,0,,,,,,"",""
ball,1,14.3,Kenya,AA Obanda,RR Patel,KN Mussa,0,0,,,,,,"",""
ball,1,14.4,Kenya,AA Obanda,RR Patel,KN Mussa,6,0,,,,,,"",""
ball,1,14.5,Kenya,AA Obanda,RR Patel,KN Mussa,6,0,,,,,,"",""
ball,1,14.6,Kenya,AA Obanda,RR Patel,KN Mussa,1,0,,,,,,"",""
ball,1,15.1,Kenya,AA Obanda,RR Patel,RK Kiseto,0,0,,,,,,"",""
ball,1,15.2,Kenya,AA Obanda,RR Patel,RK Kiseto,6,0,,,,,,"",""
ball,1,15.3,Kenya,AA Obanda,RR Patel,RK Kiseto,1,1,,1,,,,"",""
ball,1,15.4,Kenya,RR Patel,AA Obanda,RK Kiseto,4,0,,,,,,"",""
ball,1,15.5,Kenya,RR Patel,AA Obanda,RK Kiseto,1,0,,,,,,"",""
ball,1,15.6,Kenya,AA Obanda,RR Patel,RK Kiseto,1,0,,,,,,"",""
ball,1,15.7,Kenya,RR Patel,AA Obanda,RK Kiseto,4,0,,,,,,"",""
ball,1,16.1,Kenya,AA Obanda,RR Patel,JC Darji,1,0,,,,,,"",""
ball,1,16.2,Kenya,RR Patel,AA Obanda,JC Darji,1,0,,,,,,"",""
ball,1,16.3,Kenya,AA Obanda,RR Patel,JC Darji,2,0,,,,,,"",""
ball,1,16.4,Kenya,AA Obanda,RR Patel,JC Darji,4,0,,,,,,"",""
ball,1,16.5,Kenya,AA Obanda,RR Patel,JC Darji,6,0,,,,,,"",""
ball,1,16.6,Kenya,AA Obanda,RR Patel,JC Darji,1,0,,,,,,"",""
ball,1,17.1,Kenya,AA Obanda,RR Patel,Jitin Singh,6,0,,,,,,"",""
ball,1,17.2,Kenya,AA Obanda,RR Patel,Jitin Singh,0,0,,,,,,"",""
ball,1,17.3,Kenya,AA Obanda,RR Patel,Jitin Singh,0,0,,,,,,caught,AA Obanda
ball,1,17.4,Kenya,RN Patel,RR Patel,Jitin Singh,0,0,,,,,,"",""
ball,1,17.5,Kenya,RN Patel,RR Patel,Jitin Singh,0,1,1,,,,,"",""
ball,1,17.6,Kenya,RN Patel,RR Patel,Jitin Singh,1,0,,,,,,"",""
ball,1,17.7,Kenya,RR Patel,RN Patel,Jitin Singh,1,0,,,,,,"",""
ball,1,18.1,Kenya,RR Patel,RN Patel,ZR Jaboneke,2,0,,,,,,"",""
ball,1,18.2,Kenya,RR Patel,RN Patel,ZR Jaboneke,0,0,,,,,,"",""
ball,1,18.3,Kenya,RR Patel,RN Patel,ZR Jaboneke,4,0,,,,,,"",""
ball,1,18.4,Kenya,RR Patel,RN Patel,ZR Jaboneke,0,0,,,,,,"",""
ball,1,18.5,Kenya,RR Patel,RN Patel,ZR Jaboneke,1,0,,,,,,"",""
ball,1,18.6,Kenya,RN Patel,RR Patel,ZR Jaboneke,1,0,,,,,,"",""
ball,1,19.1,Kenya,RN Patel,RR Patel,Jitin Singh,0,0,,,,,,"",""
ball,1,19.2,Kenya,RN Patel,RR Patel,Jitin Singh,2,0,,,,,,"",""
ball,1,19.3,Kenya,RN Patel,RR Patel,Jitin Singh,2,0,,,,,,"",""
ball,1,19.4,Kenya,RN Patel,RR Patel,Jitin Singh,0,0,,,,,,"",""
ball,1,19.5,Kenya,RN Patel,RR Patel,Jitin Singh,0,1,,,,1,,"",""
ball,1,19.6,Kenya,RR Patel,RN Patel,Jitin Singh,6,0,,,,,,"",""
ball,2,0.1,Tanzania,Jitin Singh,AR Patwa,NN Odhiambo,0,0,,,,,,"",""
ball,2,0.2,Tanzania,Jitin Singh,AR Patwa,NN Odhiambo,0,0,,,,,,"",""
ball,2,0.3,Tanzania,Jitin Singh,AR Patwa,NN Odhiambo,0,0,,,,,,caught,Jitin Singh
ball,2,0.4,Tanzania,R Amarshi,AR Patwa,NN Odhiambo,0,0,,,,,,caught,R Amarshi
ball,2,0.5,Tanzania,Muhammad Zafar Khan,AR Patwa,NN Odhiambo,0,0,,,,,,"",""
ball,2,0.6,Tanzania,Muhammad Zafar Khan,AR Patwa,NN Odhiambo,1,0,,,,,,"",""
ball,2,1.1,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,4,0,,,,,,"",""
ball,2,1.2,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,0,0,,,,,,"",""
ball,2,1.3,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,0,0,,,,,,"",""
ball,2,1.4,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,0,1,1,,,,,"",""
ball,2,1.5,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,0,0,,,,,,"",""
ball,2,1.6,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,0,0,,,,,,"",""
ball,2,1.7,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,0,0,,,,,,"",""
ball,2,2.1,Tanzania,AR Patwa,Muhammad Zafar Khan,NN Odhiambo,4,0,,,,,,"",""
ball,2,2.2,Tanzania,AR Patwa,Muhammad Zafar Khan,NN Odhiambo,4,0,,,,,,"",""
ball,2,2.3,Tanzania,AR Patwa,Muhammad Zafar Khan,NN Odhiambo,4,0,,,,,,"",""
ball,2,2.4,Tanzania,AR Patwa,Muhammad Zafar Khan,NN Odhiambo,0,1,1,,,,,"",""
ball,2,2.5,Tanzania,AR Patwa,Muhammad Zafar Khan,NN Odhiambo,0,0,,,,,,"",""
ball,2,2.6,Tanzania,AR Patwa,Muhammad Zafar Khan,NN Odhiambo,1,0,,,,,,"",""
