version,1.7.0
info,balls_per_over,6
info,team,Wellington Firebirds
info,team,Northern Districts
info,gender,male
info,season,2020/21
info,date,2021/03/27
info,date,2021/03/28
info,date,2021/03/29
info,date,2021/03/30
info,event,Plunket Shield
info,match_number,19
info,venue,"Basin Reserve, Wellington"
info,city,Wellington
info,toss_winner,Northern Districts
info,toss_decision,field
info,umpire,JAK Bromley
info,umpire,TJ Parlane
info,match_referee,K Pulley
info,outcome,draw
info,player,Northern Districts,HR Cooper
info,player,Northern Districts,JA Raval
info,player,Northern Districts,B Popli
info,player,Northern Districts,JF Carter
info,player,Northern Districts,BJ Watling
info,player,Northern Districts,SC Kuggeleijn
info,player,Northern Districts,PD Bocock
info,player,Northern Districts,N Wagner
info,player,Northern Districts,JG Walker
info,player,Northern Districts,JD Baker
info,player,Northern Districts,MJ Fisher
info,player,Wellington Firebirds,LI Georgeson
info,player,Wellington Firebirds,R Ravindra
info,player,Wellington Firebirds,JJNP Bhula
info,player,Wellington Firebirds,MG Bracewell
info,player,Wellington Firebirds,TA Blundell
info,player,Wellington Firebirds,TM Johnson
info,player,Wellington Firebirds,JD Gibson
info,player,Wellington Firebirds,PF Younghusband
info,player,Wellington Firebirds,LV van Beek
info,player,Wellington Firebirds,IG McPeake
info,player,Wellington Firebirds,MW Snedden
info,registry,people,B Popli,848487cf
info,registry,people,BJ Watling,928670cc
info,registry,people,HR Cooper,99528b4b
info,registry,people,IG McPeake,f8e48647
info,registry,people,JA Raval,5f966ec0
info,registry,people,JAK Bromley,ccf7baaf
info,registry,people,JD Baker,10f7b52b
info,registry,people,JD Gibson,57f520ee
info,registry,people,JF Carter,125fa4de
info,registry,people,JG Walker,94734e80
info,registry,people,JJNP Bhula,698fd649
info,registry,people,K Pulley,644bf4ad
info,registry,people,LI Georgeson,6be7b49d
info,registry,people,LV van Beek,782fb776
info,registry,people,MG Bracewell,e38bce7a
info,registry,people,MJ Fisher,7068c81e
info,registry,people,MW Snedden,236c8ffb
info,registry,people,N Wagner,78adc879
info,registry,people,PD Bocock,329b08c2
info,registry,people,PF Younghusband,149d0c18
info,registry,people,R Ravindra,ba5e1069
info,registry,people,SC Kuggeleijn,fef92afc
info,registry,people,TA Blundell,21e5f325
info,registry,people,TJ Parlane,3cfc24b0
info,registry,people,TM Johnson,917f66da
ball,1,0.1,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,0.2,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,0.3,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,0.4,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,0.5,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,0.6,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,1.1,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,1,0,,,,,,"",""
ball,1,1.2,Wellington Firebirds,LI Georgeson,R Ravindra,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,1.3,Wellington Firebirds,LI Georgeson,R Ravindra,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,1.4,Wellington Firebirds,LI Georgeson,R Ravindra,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,1.5,Wellington Firebirds,LI Georgeson,R Ravindra,SC Kuggeleijn,1,0,,,,,,"",""
ball,1,1.6,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,2.1,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,1,0,,,,,,"",""
ball,1,2.2,Wellington Firebirds,R Ravindra,LI Georgeson,N Wagner,0,0,,,,,,"",""
ball,1,2.3,Wellington Firebirds,R Ravindra,LI Georgeson,N Wagner,0,0,,,,,,"",""
ball,1,2.4,Wellington Firebirds,R Ravindra,LI Georgeson,N Wagner,0,0,,,,,,"",""
ball,1,2.5,Wellington Firebirds,R Ravindra,LI Georgeson,N Wagner,0,0,,,,,,"",""
ball,1,2.6,Wellington Firebirds,R Ravindra,LI Georgeson,N Wagner,0,0,,,,,,"",""
ball,1,3.1,Wellington Firebirds,LI Georgeson,R Ravindra,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,3.2,Wellington Firebirds,LI Georgeson,R Ravindra,SC Kuggeleijn,1,0,,,,,,"",""
ball,1,3.3,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,4,0,,,,,,"",""
ball,1,3.4,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,3.5,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,3.6,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,4.1,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,4.2,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,1,0,,,,,,"",""
ball,1,4.3,Wellington Firebirds,R Ravindra,LI Georgeson,N Wagner,0,0,,,,,,"",""
ball,1,4.4,Wellington Firebirds,R Ravindra,LI Georgeson,N Wagner,1,0,,,,,,"",""
ball,1,4.5,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,4.6,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,5.1,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,5.2,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,6,0,,,,,,"",""
ball,1,5.3,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,5.4,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,5.5,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,5.6,Wellington Firebirds,R Ravindra,LI Georgeson,SC Kuggeleijn,0,0,,,,,,"",""
ball,1,6.1,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,6.2,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,6.3,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,6.4,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,6.5,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,6.6,Wellington Firebirds,LI Georgeson,R Ravindra,N Wagner,0,0,,,,,,"",""
ball,1,7.1,Wellington Firebirds,R Ravindra,LI Georgeson,JD Baker,0,0,,,,,,"",""
ball,1,7.2,Wellington Firebirds,R Ravindra,LI Georgeson,JD Baker,6,0,,,,,,"",""
ball,1,7.3,Wellington Firebirds,R Ravindra,LI Georgeson,JD Baker,0,0,,,,,,"",""
