version,1.7.0
info,balls_per_over,6
info,team,Trinidad and Tobago
info,team,Leeward Islands
info,gender,female
info,season,2022
info,date,2022/06/17
info,event,CG United Women's Super50
info,venue,"Guyana National Stadium, Providence"
info,city,
info,toss_winner,Leeward Islands
info,toss_decision,bat
info,umpire,R Banwarie
info,umpire,Imran Moakan
info,winner,Trinidad and Tobago
info,winner_wickets,8
info,player,Trinidad and Tobago,R Boyce
info,player,Trinidad and Tobago,D Joseph
info,player,Trinidad and Tobago,B Cooper
info,player,Trinidad and Tobago,S Lord
info,player,Trinidad and Tobago,A Mohammed
info,player,Trinidad and Tobago,LAGL Kirby
info,player,Trinidad and Tobago,K Ragoobar
info,player,Trinidad and Tobago,KN Alexander
info,player,Trinidad and Tobago,K Ramharack
info,player,Trinidad and Tobago,L Ramdeen
info,player,Trinidad and Tobago,C Isaac
info,player,Leeward Islands,M Clarke
info,player,Leeward Islands,R Dolabaille
info,player,Leeward Islands,T Thorpe
info,player,Leeward Islands,S Hector
info,player,Leeward Islands,S Willett
info,player,Leeward Islands,A Freeman
info,player,Leeward Islands,Terez Parker
info,player,Leeward Islands,A Edwards
info,player,Leeward Islands,R Liburd
info,player,Leeward Islands,T McCoy
info,player,Leeward Islands,T Martin
info,registry,people,A Edwards,2a5ca58b
info,registry,people,A Freeman,7be2bafa
info,registry,people,A Mohammed,a49985e6
info,registry,people,B Cooper,ac0edb42
info,registry,people,C Isaac,f9258912
info,registry,people,D Joseph,6d7ca3e6
info,registry,people,Imran Moakan,8b646bc8
info,registry,people,K Ragoobar,c9ec83dd
info,registry,people,K Ramharack,321c980e
info,registry,people,KN Alexander,96b95cb8
info,registry,people,L Ramdeen,632fbfbc
info,registry,people,LAGL Kirby,fe6d2da9
info,registry,people,M Clarke,55ed4228
info,registry,people,R Banwarie,85dbb571
info,registry,people,R Boyce,98d4cb14
info,registry,people,R Dolabaille,dafe6397
info,registry,people,R Liburd,1c918138
info,registry,people,S Hector,3faa312e
info,registry,people,S Lord,14a2088d
info,registry,people,S Willett,bdc91516
info,registry,people,T Martin,9f3263f4
info,registry,people,T McCoy,423cd1f2
info,registry,people,T Thorpe,9e547805
info,registry,people,Terez Parker,d871bec5
ball,1,0.1,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,0,,,,,,"",""
ball,1,0.2,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,1,1,,,,,"",""
ball,1,0.3,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,1,1,,,,,"",""
ball,1,0.4,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,1,1,,,,,"",""
ball,1,0.5,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,0,,,,,,"",""
ball,1,0.6,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,0,,,,,,"",""
ball,1,0.7,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,0,,,,,,"",""
ball,1,0.8,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,0,,,,,,"",""
ball,1,0.9,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,0,,,,,,"",""
ball,1,1.1,Leeward Islands,R Dolabaille,M Clarke,KN Alexander,2,0,,,,,,"",""
ball,1,1.2,Leeward Islands,R Dolabaille,M Clarke,KN Alexander,0,0,,,,,,"",""
ball,1,1.3,Leeward Islands,R Dolabaille,M Clarke,KN Alexander,0,0,,,,,,"",""
ball,1,1.4,Leeward Islands,R Dolabaille,M Clarke,KN Alexander,0,0,,,,,,"",""
ball,1,1.5,Leeward Islands,R Dolabaille,M Clarke,KN Alexander,0,0,,,,,,"",""
ball,1,1.6,Leeward Islands,R Dolabaille,M Clarke,KN Alexander,0,0,,,,,,"",""
ball,1,2.1,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,0,,,,,,"",""
ball,1,2.2,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,0,,,,,,"",""
ball,1,2.3,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,0,,,,,,"",""
ball,1,2.4,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,0,,,,,,"",""
ball,1,2.5,Leeward Islands,M Clarke,R Dolabaille,C Isaac,0,0,,,,,,"",""
ball,1,2.6,Leeward Islands,M Clarke,R Dolabaille,C Isaac,1,0,,,,,,"",""
ball,1,3.1,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,1,1,,,,,"",""
ball,1,3.2,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,3.3,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,3.4,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,3.5,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,3.6,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,3.7,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,4.1,Leeward Islands,R Dolabaille,M Clarke,C Isaac,0,0,,,,,,"",""
ball,1,4.2,Leeward Islands,R Dolabaille,M Clarke,C Isaac,0,0,,,,,,"",""
ball,1,4.3,Leeward Islands,R Dolabaille,M Clarke,C Isaac,0,0,,,,,,"",""
ball,1,4.4,Leeward Islands,R Dolabaille,M Clarke,C Isaac,0,0,,,,,,"",""
ball,1,4.5,Leeward Islands,R Dolabaille,M Clarke,C Isaac,0,0,,,,,,"",""
ball,1,4.6,Leeward Islands,R Dolabaille,M Clarke,C Isaac,0,0,,,,,,"",""
ball,1,5.1,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,5.2,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,5.3,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,5.4,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,5.5,Leeward Islands,M Clarke,R Dolabaille,KN Alexander,0,0,,,,,,caught,M Clarke
ball,1,5.6,Leeward Islands,T Thorpe,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,6.1,Leeward Islands,R Dolabaille,T Thorpe,C Isaac,0,0,,,,,,"",""
ball,1,6.2,Leeward Islands,R Dolabaille,T Thorpe,C Isaac,0,0,,,,,,"",""
ball,1,6.3,Leeward Islands,R Dolabaille,T Thorpe,C Isaac,0,0,,,,,,"",""
ball,1,6.4,Leeward Islands,R Dolabaille,T Thorpe,C Isaac,0,0,,,,,,"",""
ball,1,6.5,Leeward Islands,R Dolabaille,T Thorpe,C Isaac,0,0,,,,,,"",""
ball,1,6.6,Leeward Islands,R Dolabaille,T Thorpe,C Isaac,0,0,,,,,,"",""
ball,1,7.1,Leeward Islands,T Thorpe,R Dolabaille,KN Alexander,0,0,,,,,,"",""
ball,1,7.2,Leeward Islands,T Thorpe,R Dolabaille,KN Alexander,0,0,,,,,,"",""
